Time,X,Y,Z,Magnitude,Filtered Magnitude,Timestamp
0.229000,0.418430,0.451460,0.350060,0.708126,0.708401,2025-02-05 04:34:53.721
0.238000,0.418490,0.451020,0.349700,0.707703,0.708263,2025-02-05 04:34:53.721
0.247000,0.419040,0.451050,0.350510,0.708448,0.708210,2025-02-05 04:34:53.721
0.256000,0.419630,0.450970,0.350340,0.708662,0.708207,2025-02-05 04:34:53.748
0.266000,0.419690,0.450880,0.349980,0.708462,0.708203,2025-02-05 04:34:53.749
0.275000,0.419700,0.451040,0.349610,0.708387,0.708231,2025-02-05 04:34:53.749
0.284000,0.419480,0.450810,0.349490,0.708051,0.708207,2025-02-05 04:34:53.776
0.294000,0.419780,0.450870,0.349820,0.708430,0.708236,2025-02-05 04:34:53.777
0.303000,0.419710,0.450870,0.349680,0.708319,0.708270,2025-02-05 04:34:53.777
0.312000,0.419910,0.450960,0.350000,0.708653,0.708324,2025-02-05 04:34:53.804
0.321000,0.418860,0.451050,0.350120,0.708148,0.708326,2025-02-05 04:34:53.805
0.331000,0.419180,0.450970,0.350130,0.708291,0.708385,2025-02-05 04:34:53.805
0.340000,0.418890,0.451300,0.349710,0.708123,0.708353,2025-02-05 04:34:53.832
0.349000,0.418650,0.451670,0.349670,0.708197,0.708306,2025-02-05 04:34:53.832
0.358000,0.419380,0.451620,0.350170,0.708844,0.708344,2025-02-05 04:34:53.833
0.368000,0.419230,0.451370,0.350140,0.708581,0.708364,2025-02-05 04:34:53.860
0.377000,0.419110,0.452090,0.349880,0.708840,0.708443,2025-02-05 04:34:53.860
0.386000,0.419210,0.452330,0.349430,0.708831,0.708483,2025-02-05 04:34:53.861
0.396000,0.419000,0.452190,0.349980,0.708888,0.708540,2025-02-05 04:34:53.887
0.405000,0.419090,0.452010,0.349860,0.708768,0.708551,2025-02-05 04:34:53.887
0.414000,0.419530,0.451650,0.349600,0.708670,0.708603,2025-02-05 04:34:53.888
0.423000,0.419140,0.451450,0.349990,0.708504,0.708625,2025-02-05 04:34:53.915
0.433000,0.419430,0.451430,0.349870,0.708604,0.708673,2025-02-05 04:34:53.915
0.442000,0.419670,0.451600,0.349770,0.708805,0.708733,2025-02-05 04:34:53.916
0.451000,0.419160,0.451860,0.349590,0.708580,0.708707,2025-02-05 04:34:53.943
0.460000,0.419750,0.451640,0.349660,0.708824,0.708731,2025-02-05 04:34:53.943
0.470000,0.419590,0.451620,0.349750,0.708761,0.708723,2025-02-05 04:34:53.944
0.479000,0.419900,0.451620,0.350180,0.709156,0.708756,2025-02-05 04:34:53.971
0.488000,0.419390,0.451280,0.350300,0.708697,0.708737,2025-02-05 04:34:53.971
0.498000,0.419670,0.451750,0.350490,0.709256,0.708786,2025-02-05 04:34:53.972
0.507000,0.419050,0.451290,0.350080,0.708394,0.708758,2025-02-05 04:34:53.999
0.516000,0.419960,0.450910,0.349870,0.708587,0.708766,2025-02-05 04:34:53.999
0.525000,0.419620,0.451550,0.349690,0.708704,0.708776,2025-02-05 04:34:54.000
0.535000,0.419690,0.451610,0.350170,0.709021,0.708798,2025-02-05 04:34:54.027
0.544000,0.419590,0.451610,0.350300,0.709026,0.708842,2025-02-05 04:34:54.027
0.553000,0.420230,0.450780,0.350070,0.708763,0.708836,2025-02-05 04:34:54.028
0.562000,0.420070,0.451030,0.350380,0.708980,0.708858,2025-02-05 04:34:54.054
0.572000,0.419630,0.451560,0.350070,0.708904,0.708833,2025-02-05 04:34:54.054
0.581000,0.419150,0.451530,0.349960,0.708546,0.708818,2025-02-05 04:34:54.054
0.590000,0.419430,0.451690,0.350620,0.709140,0.708806,2025-02-05 04:34:54.082
0.600000,0.419990,0.451370,0.350940,0.709426,0.708910,2025-02-05 04:34:54.082
0.609000,0.420050,0.451590,0.350210,0.709241,0.708975,2025-02-05 04:34:54.082
0.618000,0.419730,0.451780,0.349890,0.709014,0.709006,2025-02-05 04:34:54.110
0.627000,0.420020,0.451880,0.350190,0.709398,0.709044,2025-02-05 04:34:54.110
0.637000,0.419730,0.451640,0.349720,0.708841,0.709025,2025-02-05 04:34:54.110
0.646000,0.419590,0.451870,0.349840,0.708964,0.709046,2025-02-05 04:34:54.138
0.655000,0.419470,0.451310,0.350020,0.708625,0.709010,2025-02-05 04:34:54.138
0.664000,0.419570,0.451330,0.349950,0.708663,0.708986,2025-02-05 04:34:54.138
0.674000,0.419250,0.450750,0.349520,0.707891,0.708920,2025-02-05 04:34:54.166
0.683000,0.419650,0.451030,0.349990,0.708539,0.708860,2025-02-05 04:34:54.166
0.692000,0.420020,0.450970,0.349780,0.708616,0.708779,2025-02-05 04:34:54.166
0.701000,0.420050,0.450880,0.350180,0.708774,0.708733,2025-02-05 04:34:54.194
0.711000,0.420160,0.451120,0.350560,0.709180,0.708749,2025-02-05 04:34:54.194
0.720000,0.419850,0.451570,0.350090,0.709050,0.708714,2025-02-05 04:34:54.194
0.729000,0.419390,0.451030,0.350300,0.708538,0.708684,2025-02-05 04:34:54.221
0.739000,0.419670,0.451220,0.350150,0.708751,0.708663,2025-02-05 04:34:54.221
0.748000,0.419590,0.451410,0.349880,0.708691,0.708669,2025-02-05 04:34:54.221
0.757000,0.420120,0.451430,0.350190,0.709171,0.708720,2025-02-05 04:34:54.249
0.766000,0.420280,0.451760,0.350390,0.709574,0.708888,2025-02-05 04:34:54.249
0.776000,0.419320,0.452050,0.350240,0.709117,0.708946,2025-02-05 04:34:54.249
0.785000,0.420200,0.452080,0.350140,0.709607,0.709045,2025-02-05 04:34:54.277
0.794000,0.419860,0.451910,0.350220,0.709337,0.709102,2025-02-05 04:34:54.277
0.803000,0.419280,0.451900,0.350060,0.708909,0.709074,2025-02-05 04:34:54.277
0.813000,0.419760,0.451810,0.349450,0.708834,0.709053,2025-02-05 04:34:54.305
0.822000,0.419810,0.451640,0.350060,0.709057,0.709105,2025-02-05 04:34:54.305
0.831000,0.419490,0.451620,0.350460,0.709052,0.709135,2025-02-05 04:34:54.305
0.841000,0.419570,0.452030,0.350080,0.709173,0.709183,2025-02-05 04:34:54.333
0.850000,0.419470,0.451820,0.350380,0.709128,0.709179,2025-02-05 04:34:54.333
0.859000,0.419460,0.452050,0.350410,0.709283,0.709150,2025-02-05 04:34:54.333
0.868000,0.418600,0.452330,0.349990,0.708746,0.709113,2025-02-05 04:34:54.361
0.878000,0.419260,0.452360,0.349870,0.709096,0.709062,2025-02-05 04:34:54.361
0.887000,0.418790,0.452530,0.349940,0.708962,0.709024,2025-02-05 04:34:54.361
0.896000,0.419280,0.452120,0.349690,0.708866,0.709020,2025-02-05 04:34:54.389
0.905000,0.419330,0.452340,0.350170,0.709273,0.709064,2025-02-05 04:34:54.389
0.915000,0.419450,0.452440,0.349970,0.709309,0.709089,2025-02-05 04:34:54.389
0.924000,0.419030,0.452200,0.350280,0.709061,0.709090,2025-02-05 04:34:54.416
0.933000,0.419410,0.452180,0.350230,0.709248,0.709097,2025-02-05 04:34:54.416
0.943000,0.419560,0.451840,0.350230,0.709120,0.709096,2025-02-05 04:34:54.416
0.952000,0.419470,0.451300,0.349720,0.708471,0.709015,2025-02-05 04:34:54.444
0.961000,0.419890,0.451000,0.349590,0.708464,0.708987,2025-02-05 04:34:54.444
0.970000,0.420040,0.451300,0.349570,0.708734,0.708951,2025-02-05 04:34:54.444
0.980000,0.419520,0.451500,0.349820,0.708677,0.708922,2025-02-05 04:34:54.472
0.989000,0.419570,0.451600,0.350020,0.708869,0.708923,2025-02-05 04:34:54.472
0.998000,0.419580,0.451200,0.350200,0.708709,0.708866,2025-02-05 04:34:54.472
